Id,String
950008,<color=#FFFF00>{0}</color>が人々の間で流行して、価格が上がったよ。
950009,祭りの影響で、<color=#FFFF00>{0}</color>を売る商人が増えて、価格が下がったよ。
950010,材料の供給が順調で、<color=#FFFF00>{0}</color>がたくさん生産され、価格が下がったよ。
950011,貴族たちの間で、<color=#FFFF00>{0}</color>が人気になって、価格が上がったよ。
950012,<color=#FFFF00>{0}</color>が健康食品だって噂され、価格が上がったよ。
950013,製法が流出して、<color=#FFFF00>{0}</color>を作る職人が増えたので、価格が下がったよ。
950014,<color=#FFFF00>{0}</color>が悪霊を呼ぶって噂され、価格が下がったよ。
950015,みんなが<color=#FFFF00>{0}</color>を必需品だと思って、価格が上がったよ。
950016,景気が低迷していて、<color=#FFFF00>{0}</color>を売る商人の数が減ったよ。
950017,近隣の国で戦争が起こり、<color=#FFFF00>{0}</color>を求める人が減って、価格が下がったよ。
950018,<color=#FFFF00>{0}</color>の内容がでたらめだって噂され、価格が下がったよ。
950019,書籍に興味を持つ人が増えて、<color=#FFFF00>{0}</color>が人気になったよ。
950020,もうすぐ大事な試験が始まるから、<color=#FFFF00>{0}</color>の価格が上がるよ。
950021,生産性が低下して、食料の供給量が減ってしまったよ。
950022,生産性が低下して、食料の供給量が増えるよ。
950023,0
950024,0
950025,0
950026,0
950027,0
950028,0
950029,0
950030,0
950031,0
950032,0
950033,0
950034,0
950035,0
950036,0
950037,0
950038,0
950039,0
950040,0
950041,0
950501,ちょうど良いタイミングで雨が降ったおかげで、<color=#FFFF00>{0}</color>の収穫量が増えて、価格が下がったよ。
950502,新しい農法が開発されたおかげで、<color=#FFFF00>{0}</color>の収穫量が増えて、価格が下がったよ。
950503,放浪者たちが<color=#FFFF00>{0}</color>を席巻したよ。価格が上がったよ！
950504,自然災害の影響で、<color=#FFFF00>{0}</color>の収穫が悪くなって、価格が上がったよ。
950505,農家の間で<color=#FFFF00>{0}</color>の栽培が人気で、価格が下がったよ。
950506,他国との貿易で、<color=#FFFF00>{0}</color>の供給が増えて、価格が下がったよ。
950507,自然災害の影響で、<color=#FFFF00>{0}</color>の収穫が悪くなって、価格が上がったよ。
950508,<color=#FFFF00>{0}</color>が人々の間で流行して、価格が上がったよ。
950509,祭りの影響で、<color=#FFFF00>{0}</color>を売る商人が増えて、価格が下がったよ。
950510,材料の供給が順調で、<color=#FFFF00>{0}</color>がたくさん生産され、価格が下がったよ。
950511,貴族たちの間で、<color=#FFFF00>{0}</color>が人気になって、価格が上がったよ。
950512,<color=#FFFF00>{0}</color>が健康食品だって噂され、価格が上がったよ。
950513,製法が流出して、<color=#FFFF00>{0}</color>を作る職人が増えたので、価格が下がったよ。
950514,<color=#FFFF00>{0}</color>が悪霊を呼ぶって噂され、価格が下がったよ。
950515,みんなが<color=#FFFF00>{0}</color>を必需品だと思って、価格が上がったよ。
950516,景気が低迷していて、<color=#FFFF00>{0}</color>を売る商人の数が減ったよ。
950517,近隣の国で戦争が起こり、<color=#FFFF00>{0}</color>を求める人が減って、価格が下がったよ。
950518,<color=#FFFF00>{0}</color>の内容がでたらめだって噂され、価格が下がったよ。
950519,書籍に興味を持つ人が増えて、<color=#FFFF00>{0}</color>が人気になったよ。
950520,もうすぐ大事な試験が始まるから、<color=#FFFF00>{0}</color>の価格が上がるよ。
950521,生産性が低下して、食料の供給量が減ってしまったよ。
950522,生産性が低下して、食料の供給量が増えるよ。
998001, ヒント:_n(ウケる)
998002, ヒント : _nヒント2
998003, ヒント : _nヒント3
998004, ヒント : _nヒント4
998005, ヒント : _nヒント5
998006, ヒント : _nヒント6
998007, ヒント : _nヒント7
998008, ヒント : _nヒント8
998009, ヒント : _nヒント9
998010, ヒント : _nヒント10
998011, ヒント : _nヒント11
998012, ヒント : _nヒント12
998013, ヒント : _nヒント13
998014, ヒント : _nヒント14
998015, ヒント : _nヒント15
998016, ヒント : _nヒント16
998017, ヒント : _nヒント17
998018, ヒント : _nヒント18
998019, ヒント : _nヒント19
998020, ヒント : _nヒント20
999001, 新しいゲーム
999002, 限定資源モード
999003, ゲーム終了
999004, 続きから
999005, 最高収益記録_n{0} コイン
999006, 再スタート
999007, メインメニューへ
999008, 終了
999009, 平均購入価格
999010, 最大
999011, 購入
999012, 販売
999013, ランダムボックス
999014, 情報収集
999015, 合計
999016, 総売上
999017, 商品の価格情報を収集する
999018, 宿に投資する
999019, 利益:
999020, 総投資額 : {0}
999021, 容量 : {0} / {1}_nレンタル料: {2} / 日
999022, レベル : {0}
999023, 掲示板
999024, 費用 :
999025, お金を貸す
999026, 回収
999027, 販売価格
999028, 合計金額
999029, 獲得
999030,ゲームモード
999031,進んだ日
999032,コイン
999033,最近プレイ
999034,ノーマルモード
999035,お金持ち
999036,終わりなき旅
999037,空きスロット
999038,削除
999039,30日チャレンジ
999040,裸一貫から
999041,子どもは悩みの種
999042,ダブルトラブル
999043,大倉庫時代
999044,小さな倉庫
999045,ゴーストマーケット
999046,ハイスコア
999047,前に
999048,卸売価格の優位性
999049,特別価格の優位性
999050,宿屋利益率の向上
999051,貸出可能額の拡大
999052,返済利息の増加
999053,在庫手数料の削減
999054,初期コインの優位性
999055,空欄
999056,空欄
999057,空欄
999058,空欄
999059,空欄
999060,空欄
999061,空欄
999062,空欄
999063,空欄
999064,空欄
999065,空欄
999066,空欄
999067,空欄
999068,空欄
999901, 倉庫のレンタル料を支払うコインが足りません。これまでの進行状況が失われ、メインメニューに戻ります。続けますか？
999902, コインが足りません。
999903, 倉庫の容量が足りません。
999904, 次の日に進みますか？
999905, {0}コインを使って倉庫をアップグレードする？次のレベルの倉庫の料金は1日{1}コインだよ。
999906, 倉庫のレベルを下げる？ダウングレード後のレンタル料は1日{0}コインだよ。
999907, 市場価格より<color=#FFFF00>{0}</color>% 割引で予約注文できるよ。
999908, 毎日各種類のボックスを一度だけ購入でき、1～5個の同じ商品が入ってるよ。取らないと商品は消えちゃう。
999909, 商品は購入後、翌日に受け取れるよ。受け取らなくても消えはしないけど、新しい注文に切り替わることもないよ。
999910, 情報収集は一日に一度だけ。集めた情報は重複することもあるよ。
999911, 1日に一度だけ利益を受け取れるよ。利益は総投資額の{0} % で、投資金は返ってこないから、慎重に投資してね。
999912, 社長、<color=#FFFF00>{0}</color>コインを貸していただけませんか？<color=#FFFF00>{1}</color>日後に<color=#FFFF00>{2}</color>コインで返します。
999913, 倉庫は最大レベルだよ。
999914, 倉庫は最小レベルだよ。
999915, 所持商品の数が{0}スロット以下でなければ、ダウングレードできないよ。
999916, 社長、約束した<color=#FFFF00>{0}</color>コインです。
999917, 前回はありがとう、社長。
999918, 本当にありがとう、社長。
999919, <color=#FFFF00>{0}</color>の{1}は{2}コインだって。
999920, 最安値
999921, 最高値
999922, 現在の市場価格より{0}% 高い価格で販売可能！！
999923,対応スロットの進行状況が消されます。続行しますか？
999924,対応スロットの進行状況を上書きします。続行しますか？
999925,スロットのデータが削除されました。
999926,今日は最後の日で決算に進まれます。続きますか？
999927, 倉庫のレンタル料と返済額を支払うコインが足りません。これまでの進行状況が失われ、メインメニューに戻ります。続けますか？
999928,0
999929,0
999930,0
999931,0
999932,0
999933,0
999934,0
999935,お金が足りない？心配ご無用！
999936,"""時間制限なし、果てしない自由！好きなだけ自分の帝国を拡大し続けられます。"""
999937,0
999938,0
999939,"""短期決戦！30日という限られた期間で最大限の成果を得られるでしょうか？"""
999940,"""ほぼ無一文から頂点へ！自力でのし上がる大逆転ストーリーを体験せよ。"""
999941,"""唯一の子供が浪費家！毎日資金が半減します。彼の豪遊を上回るペースで増やせるか？"""
999942,"""手に負えない子供が二人！毎日残高がゼロになる超高難度。果たして生き残れるか？"""
999943,"“거대한 창고를 가지고 시작하지만, 다운그레이드는 불가! 넉넉한 공간을 어떻게 활용하느냐가 성공의 열쇠가 됩니다.”"
999944,"""アップグレード不可の小さな倉庫でスタート。限られたスペースを効率的に使いこなせ！"""
999945,"""商人が一人もいないゴーストタウン！自給自足で切り抜ける究極のサバイバル。"""
999946,各アップグレードごとに、卸売購入価格が追加で0.2%引き下げられます。
999947,各アップグレードごとに、特別な商人に対してアイテムをさらに0.2%高い価格で販売できます。
999948,各アップグレードにより、宿屋の日次利益が追加で0.1%増加します。
999949,各アップグレードごとに、貸出可能な最大額が増加します。
999950,各アップグレードにより、ローンで受け取る金額が増加します。
999951,各アップグレードごとに、倉庫費用が1%削減されます。
999952,各アップグレードごとに、初期コインの数が1%増加します。
999953,卸売価格の優位性
999954,特別価格の優位性
999955,宿屋利益率の向上
999956,貸出可能額の拡大
999957,返済利息の増加
999958,在庫手数料の削減
999959,初期コインの優位性
999960,0
999961,0
999962,0
999963,0
999964,0
999965,0
999966,0
999967,0
999968,0
999969,0
999970,0
999971,0
999972,0
999973,0
999974,0
999975,0
999976,0
999977,0
999978,0
999979,0
999980,0
999981,0
999982,0
999983,0
999984,0
999985,0
999986,0
999987,0
999988,0
999989,0
999990,Designed by : Yongjun Jho_nDeveloped by : James Lee
999991,こんにちは、目が覚めたんだね
999992,俺が誰かって？
999993,そんなことは知らなくていい。お前は商売でお金を稼がなきゃならない。
999994,何？商売のやり方がわからないって？やってみるまではわからないものだ。
999995,初期資金として１万コインを貸してやるから、うまくやってみろ。
999996,50日後に倍にして返してくれればいい。簡単だろう？
999997,じゃあ、健闘を祈る…！（「スキップ」ブタンで進行）
999998,スキップ
999999,デフォルト
